Variants,Fitness Score
MSCE,0.007336839
MSCF,0.018940718
MSCG,2.662523824
MSCH,0.007036799
MSCI,0.484659555
MSCK,0.008580878
MSCL,0.370789155
MSCM,0.594251478
MSCN,0.023155316
MSCP,0.007645054
MSCQ,0.004725575
MSCR,0.008688521
MSCS,1.138300731
MSCT,0.439050474
MSCV,0.521433695
MSCW,0.007659015
MSCY,0.009270466
MSDA,0.004615061
MSDC,0.006060811
MSDD,0.02268163
MSDE,0.001176323
MSDF,0.002713696
MSDG,0.00207954
MSDH,0.003957882
MSDI,0.002045398
MSDK,0.000778646
MSDL,0.003217413
MSDM,0.001749468
MSDN,0.005123053
MSDP,0.001648622
MSDQ,0.001085479
MSDR,0.000671773
MSDS,0.002945153
MSDT,0.001342449
MSDV,0.001507609
MSDW,0.001324074
MSDY,0
MSEA,0.003873969
MSEC,0.005651203
MSED,0.009347287
MSEE,0.001171296
MSEF,0
MSEG,0.002342593
MSEH,0.000954994
MSEI,0.003426042
MSEK,0
MSEL,0.00181272
MSEM,0.001450176
MSEN,0.005195893
MSEP,0.001255344
MSEQ,0.001223586
MSER,0.002533898
MSES,0.003195272
MSET,0.001347951
MSEV,0.002141276
MSEW,0
MSEY,0.005132647
MSFA,1.808336581
MSFC,0.576738087
MSFD,0.045680556
MSFE,0.004547005
MSFF,0.009806202
MSFG,2.438796954
MSFH,0.003764881
MSFI,0.081849544
MSFK,0.003700257
MSFL,0.011820112
MSFM,0.020604167
MSFN,0.02793358
MSFP,0.022330747
MSFQ,0.00304537
MSFR,0.002638492
MSFS,0.116418707
MSFT,1.296132406
MSFV,1.100045818
MSFW,0.006322885
MSFY,0.005016166
MSGA,1.261154507
MSGC,1.591044039
MSGD,0.010963333
MSGE,0.009212885
MSGF,0.774597243
MSGG,0.200350748
MSGH,0.094449162
MSGI,0.858613536
MSGK,0.006212556
MSGL,0.807107805
MSGM,1.320349259
MSGN,0.267062225
MSGP,0.009496174
MSGQ,0.046869269
MSGR,0.005229296
MSGS,0.725000821
MSGT,0.851382739
MSGV,1.313536445
MSGW,0.164032085
MSGY,0.355664275
MSHA,0
MSHC,0
MSHD,0.010563991
MSHE,0.00189023
MSHF,0.001723795
MSHG,0.001274806
MSHH,0
MSHI,0.003754566
MSHK,0
MSHL,0.001775918
MSHM,0.007944444
MSHN,0
MSHP,0.000509449
MSHQ,0.001412801
MSHR,0.002005488
MSHS,0.007181223
MSHT,0.005233095
MSHV,0.005463455
MSHW,0.002342593
MSHY,0
MSIA,0.004723487
MSIC,0.008030467
MSID,0
MSIE,0.000310049
MSIF,0.001734705
MSIG,0.046843334
MSIH,0.001769911
MSII,0.003849485
MSIK,0.0028927
MSIL,0.003320141
MSIM,0.001260153
MSIN,0.00189677
MSIP,0.00204769
MSIQ,0.00333232
MSIR,0.002245562
MSIS,0.002716685
MSIT,0.004355988
MSIV,0.002405863
MSIW,0.000366912
MSIY,0.002521466
MSKA,0.011086517
MSKC,0.003362986
MSKD,0.015753996
MSKE,0.005651203
MSKF,0.001877283
MSKG,0.009451149
MSKH,0.001212758
MSKI,0.002900353
MSKK,0.005518456
MSKL,0.005240599
MSKM,0.003469409
MSKN,0.002811111
MSKP,0.003362986
MSKQ,0.001612255
MSKR,0.004953313
MSKS,0.003094489
MSKT,0.001173804
MSKV,0.001245833
MSKW,0
MSKY,0.002503044
MSLA,2.265797001
MSLC,1.278227829
MSLD,0.028850877
MSLE,0.003630243
MSLF,0.01253976
MSLG,3.210439983
MSLH,0.006582788
MSLI,0.013737673
MSLK,0.004076754
MSLL,0.016705292
MSLM,0.021431626
MSLN,0.012605248
MSLP,0.019519555
MSLQ,0.003214425
MSLR,0.003403441
MSLS,0.185348621
MSLT,2.080259028
MSLV,0.188124445
MSLW,0.007870058
MSLY,0.0052325
MSMA,2.690915192
MSMC,0.464781528
MSMD,0.015659353
MSME,0.003729025
MSMF,0.00854084
MSMG,1.977716284
MSMH,0.002056911
MSMI,0.084447298
MSMK,0.004432615
MSML,0.012505703
MSMM,0.066080366
MSMN,0.006604418
MSMP,0.0064817
MSMQ,0.00310049
MSMR,0.001984314
MSMS,0.453529945
MSMT,0.445533221
MSMV,0.052861515
MSMW,0.003644725
MSMY,0.003383745
MSNA,0.840291558
MSNC,0.036962892
MSND,0
MSNE,0.002347609
MSNF,0.004524961
MSNG,0.395413219
MSNH,0.003582789
MSNI,0.004472222
MSNK,0.002040323
MSNL,0.003836016
MSNM,0.005794574
MSNN,0.002332624
MSNP,0.003297535
MSNQ,0.00180318
MSNR,0.001758353
MSNS,0.02778379
MSNT,0.012955854
MSNV,0.005770175
MSNW,0.001245833
MSNY,0.0032191
MSPA,0.011470448
MSPC,0.012963401
MSPD,0.023675302
MSPE,0.007007813
MSPF,0.000792148
MSPG,0.005915468
MSPH,0.000607724
MSPI,0.000723175
MSPK,0.001762594
MSPL,0.002988024
MSPM,0.000796754
MSPN,0.00156619
MSPP,0.003678971
MSPQ,0.002713696
MSPR,0.001332118
MSPS,0.003302209
MSPT,0.004277778
MSPV,0.005021374
MSPW,0.000910576
MSPY,0
MSQA,0.013628453
MSQC,0.016363184
MSQD,0.02301629
MSQE,0
MSQF,0.003513889
MSQG,0.008061275
MSQH,0
MSQI,0
MSQK,0
MSQL,0
MSQM,0.007119048
MSQN,0.003426042
MSQP,0
MSQQ,0.005593537
MSQR,0.004070545
MSQS,0
MSQT,0.005856482
MSQV,0.001779762
MSQW,0
MSQY,0.009561047
MSRA,0.060240224
MSRC,0.007485469
MSRD,0
MSRE,0.001950771
MSRF,0.00049563
MSRG,0.00503213
MSRH,0.001512184
MSRI,0.002076389
MSRK,0.00277975
MSRL,0.004420699
MSRM,0.004307793
MSRN,0.004004464
MSRP,0.002081646
MSRQ,0.001771136
MSRR,0.003235082
MSRS,0.002720785
MSRT,0.00404616
MSRV,0.002200491
MSRW,0.00056746
MSRY,0.002889433
MSSA,1.087090899
MSSC,0.146226118
MSSD,0
MSSE,0.003173835
MSSF,0.003076929
MSSG,0.028588162
MSSH,0.001434991
MSSI,0.007874701
MSSK,0.001210615
MSSL,0.012729869
MSSM,0.015661905
MSSN,0.006525794
MSSP,0.00162701
MSSQ,0.003408104
MSSR,0.002447173
MSSS,0.044769223
MSST,0.017611474
MSSV,0.009958245
MSSW,0.00180318
MSSY,0.001685629
MSTA,0.042466359
MSTC,0.019800697
MSTD,0
MSTE,0.002537809
MSTF,0.002746326
MSTG,0.005665805
MSTH,0.002018287
MSTI,0.003767469
MSTK,0.002373016
MSTL,0.002695349
MSTM,0.004060494
MSTN,0.004725575
MSTP,0.001793526
MSTQ,0.00045303
MSTR,0.002170566
MSTS,0.007143248
MSTT,0.003195272
MSTV,0.002673984
MSTW,0.001298973
MSTY,0.002048455
MSVA,0.026645876
MSVC,0.018745071
MSVD,0
MSVE,0.001771136
MSVF,0.002080329
MSVG,0.24207785
MSVH,0.001291975
MSVI,0.007684579
MSVK,0.002727197
MSVL,0.003575353
MSVM,0.004481569
MSVN,0.003177778
MSVP,0.002437018
MSVQ,0.001579081
MSVR,0.002140579
MSVS,0.005372699
MSVT,0.020898336
MSVV,0.012992664
MSVW,0.00296627
MSVY,0.001775918
MSWA,0.025752797
MSWC,0.010360538
MSWD,0.022011572
MSWE,0.004030637
MSWF,0.004309486
MSWG,0.02540812
MSWH,0
MSWI,0.005710069
MSWK,0.001858192
MSWL,0.006374031
MSWM,0.008756656
MSWN,0.000792148
MSWP,0.002509921
MSWQ,0
MSWR,0.001226324
MSWS,0.004166067
MSWT,0.024166488
MSWV,0.051897436
MSWW,0.002132944
MSWY,0.023397358
MSYA,0.579394394
MSYC,0.111465646
MSYD,0
MSYE,0.002555556
MSYF,0.002210349
MSYG,1.516230568
MSYH,0.003007184
MSYI,0.022024554
MSYK,0.005322007
MSYL,0.005335436
MSYM,0.01139515
MSYN,0.004208573
MSYP,0.025689277
MSYQ,0.002201473
MSYR,0.002357245
MSYS,0.022207968
MSYT,0.488707283
MSYV,0.218154266
MSYW,0
MSYY,0.000916667
MTAA,1.662291383
MTAC,0.609357368
MTAD,0.011026349
MTAE,0.002447173
MTAF,0.005565144
MTAG,0.410732333
MTAH,0.001909988
MTAI,0.04761072
MTAK,0
MTAL,0.134005934
MTAM,0.153078458
MTAN,0.011420139
MTAP,0.004216667
MTAQ,0
MTAR,0.002673984
MTAS,0.203782739
MTAT,0.065328107
MTAV,0.047234316
MTAW,0.003536559
MTAY,0.009659325
MTCA,2.504536259
MTCC,0.8501659
MTCD,0.035513249
MTCE,0.004938438
MTCF,0.021357143
MTCG,1.074406672
MTCH,0.004438597
MTCI,0.199551902
MTCK,0.00769897
MTCL,0.165239541
MTCM,0.277961873
MTCN,0.015587678
MTCP,0.011613701
MTCQ,0.005296296
MTCR,0.007183636
MTCS,0.557075688
MTCT,0.232308551
MTCV,0.204248403
MTCW,0.00950578
MTCY,0.013704167
MTDA,0.001584297
MTDC,0.006182331
MTDD,0.020884031
MTDE,0.001815121
MTDF,0.005123053
MTDG,0.001450176
MTDH,0.001713021
MTDI,0
MTDK,0.002060777
MTDL,0.002811111
MTDM,0.001903356
MTDN,0
MTDP,0.002862489
MTDQ,0
MTDR,0.001607527
MTDS,0.002775527
MTDT,0.000808505
MTDV,0.003237205
MTDW,0.004216667
MTDY,0.00756092
MTEA,0.003150383
MTEC,0.00480848
MTED,0.009122412
MTEE,0.003150383
MTEF,0
MTEG,0.007088362
MTEH,0.003654444
MTEI,0
MTEK,0
MTEL,0
MTEM,0.013936441
MTEN,0.010342767
MTEP,0
MTEQ,0
MTER,0
MTES,0.006817993
MTET,0.003150383
MTEV,0
MTEW,0
MTEY,0
MTFA,0.591142456
MTFC,0.153059525
MTFD,0.014516907
MTFE,0.002514526
MTFF,0.005304839
MTFG,1.242912705
MTFH,0.005873214
MTFI,0.016560927
MTFK,0.004075589
MTFL,0.007889392
MTFM,0.008625
MTFN,0.009166667
MTFP,0.008876104
MTFQ,0.003302209
MTFR,0.001716597
MTFS,0.05013055
MTFT,0.463644881
MTFV,0.33744939
MTFW,0.005094486
MTFY,0.005075617
MTGA,0.369581553
MTGC,0.685208337
MTGD,0.017455832
MTGE,0.0086781
MTGF,0.383504201
MTGG,0.061399731
MTGH,0.054496102
MTGI,0.436471267
MTGK,0.001930164
MTGL,0.440063413
MTGM,0.627708337
MTGN,0.123337501
MTGP,0.003580189
MTGQ,0.036601191
MTGR,0.001418284
MTGS,0.270691977
MTGT,0.435152864
MTGV,0.610308687
MTGW,0.103837739
MTGY,0.114988985
MTHA,0.003943645
MTHC,0
MTHD,0.00928455
MTHE,0
MTHF,0
MTHG,0.008476804
MTHH,0
MTHI,0
MTHK,0
MTHL,0.005204114
MTHM,0
MTHN,0
MTHP,0
MTHQ,0.004725575
MTHR,0.003383745
MTHS,0.001723795
MTHT,0.003536559
MTHV,0.002045398
MTHW,0
MTHY,0.010963333
MTIA,0.004888889
MTIC,0.01022699
MTID,0.015885727
MTIE,0.000763463
MTIF,0
MTIG,0.013902778
MTIH,0.000744792
MTII,0.001877283
MTIK,0.002100255
MTIL,0.001308274
MTIM,0.001723795
MTIN,0.002210349
MTIP,0.002422836
MTIQ,0.001593508
MTIR,0.001509269
MTIS,0.003680871
MTIT,0.003324054
MTIV,0.002682708
MTIW,0.00189023
MTIY,0.001330502
MTKA,0.0089375
MTKC,0.020302469
MTKD,0.014975182
MTKE,0.00334248
MTKF,0
MTKG,0.005075617
MTKH,0
MTKI,0.005481667
MTKK,0
MTKL,0
MTKM,0.006229167
MTKN,0
MTKP,0.001522685
MTKQ,0.003513889
MTKR,0.003972222
MTKS,0.002840242
MTKT,0.003168593
MTKV,0.003559524
MTKW,0.005710069
MTKY,0.003654444
MTLA,0.700072645
MTLC,0.448206865
MTLD,0.017471426
MTLE,0.00176828
MTLF,0.004050493
MTLG,1.554485272
MTLH,0.013858146
MTLI,0.010235477
MTLK,0.004983333
MTLL,0.005762593
MTLM,0.011712963
MTLN,0.001166312
MTLP,0.007514034
MTLQ,0.002652419
MTLR,0.004782662
MTLS,0.043981492
MTLT,0.805484269
MTLV,0.052570919
MTLW,0.002610317
MTLY,0.005155172
MTMA,0.960080779
MTMC,0.135284723
MTMD,0.00877731
MTME,0.003703829
MTMF,0
MTMG,0.649993296
MTMH,0.001176323
MTMI,0.030969868
MTMK,0.001691872
MTML,0.006805681
MTMM,0.015321429
MTMN,0.011026341
MTMP,0.006281076
MTMQ,0.003011905
MTMR,0.002064658
MTMS,0.157079693
MTMT,0.138679616
MTMV,0.013150463
MTMW,0.005171384
MTMY,0.001218148
MTNA,0.259928796
MTNC,0.018162149
MTND,0
MTNE,0.002727197
MTNF,0.001621795
MTNG,0.153083334
MTNH,0.001229073
MTNI,0
MTNK,0.001621795
MTNL,0.003211914
MTNM,0.003282435
MTNN,0.00413191
MTNP,0.002635417
MTNQ,0.001575192
MTNR,0.002655846
MTNS,0.010541667
MTNT,0.008841398
MTNV,0.003487065
MTNW,0
MTNY,0.001137275
MTPA,0.008337136
MTPC,0.003187016
MTPD,0.014910366
MTPE,0.002979167
MTPF,0
MTPG,0.001957738
MTPH,0.003972222
MTPI,0.002537809
MTPK,0
MTPL,0.000878472
MTPM,0.002469219
MTPN,0.005171384
MTPP,0.000968492
MTPQ,0.002537809
MTPR,0
MTPS,0.003972222
MTPT,0.005019841
MTPV,0.007328431
MTPW,0
MTPY,0.002015319
MTQA,0.00360636
MTQC,0
MTQD,0.021663812
MTQE,0
MTQF,0
MTQG,0.017494681
MTQH,0.011916667
MTQI,0
MTQK,0
MTQL,0
MTQM,0
MTQN,0
MTQP,0
MTQQ,0
MTQR,0
MTQS,0
MTQT,0
MTQV,0
MTQW,0
MTQY,0
MTRA,0.023183741
MTRC,0.005790493
MTRD,0.011732101
MTRE,0.001142014
MTRF,0.002855035
MTRG,0.003312185
MTRH,0.007350894
MTRI,0.004070545
MTRK,0.003670759
MTRL,0.003059942
MTRM,0.002585692
MTRN,0.001109649
MTRP,0.002250274
MTRQ,0.00120212
MTRR,0.00147093
MTRS,0.003571118
MTRT,0.003463147
MTRV,0.00231294
MTRW,0
MTRY,0.00225583
MTSA,0.387488682
MTSC,0.0598
MTSD,0.007260045
MTSE,0.000654137
MTSF,0.000769897
MTSG,0.01744584
MTSH,0.000571007
MTSI,0.006572742
MTSK,0.000774247
MTSL,0.006275007
MTSM,0.013156
MTSN,0.000717496
MTSP,0.001347951
MTSQ,0.00225583
MTSR,0.001862702
MTSS,0.028918024
MTST,0.011801479
MTSV,0.007390289
MTSW,0.002514526
MTSY,0.000585648
MTTA,0.024471726
MTTC,0.023764451
MTTD,0.027844977
MTTE,0.00222832
MTTF,0
MTTG,0.005642892
MTTH,0.001142014
MTTI,0
MTTK,0.001384259
MTTL,0.002387485
MTTM,0.004350529
MTTN,0.005347968
MTTP,0.003786989
MTTQ,0
MTTR,0.002011621
MTTS,0.004245697
MTTT,0.004224791
MTTV,0.002555556
MTTW,0.003559524
MTTY,0.001223586
MTVA,0.013456288
MTVC,0.013526191
MTVD,0
MTVE,0.00310049
MTVF,0.001346847
MTVG,0.066385624
MTVH,0.004311423
MTVI,0.006784241
MTVK,0.002271409
MTVL,0.002836234
MTVM,0.003878538
MTVN,0.002789652
MTVP,0.003393413
MTVQ,0
MTVR,0.001781414
MTVS,0.003074653
MTVT,0.011239205
MTVV,0.007526316
MTVW,0.005199413
MTVY,0.001578215
MTWA,0.011334273
MTWC,0.015018265
MTWD,0.013862573
MTWE,0.007613426
MTWF,0
MTWG,0.009906627
MTWH,0
MTWI,0.00322451
MTWK,0
MTWL,0.001100736
MTWM,0.006374031
MTWN,0
MTWP,0
MTWQ,0
MTWR,0.001083333
MTWS,0.003525188
MTWT,0.007027778
MTWV,0.014748879
MTWW,0.004030637
MTWY,0.011788531
MTYA,0.119586496
MTYC,0.014317786
MTYD,0.009300172
MTYE,0.004030637
MTYF,0.004894345
MTYG,0.678144334
MTYH,0.003536559
MTYI,0.008433333
MTYK,0
MTYL,0.001501826
MTYM,0.004090796
MTYN,0.005204114
MTYP,0.005695238
MTYQ,0
MTYR,0.002175265
MTYS,0.013957948
MTYT,0.140705883
MTYV,0.030236952
MTYW,0
MTYY,0.001473566
MVAA,3.311106814
MVAC,1.695373946
MVAD,0
MVAE,0.003997049
MVAF,0.021695251
MVAG,1.42654956
MVAH,0.002763866
MVAI,0.225942234
MVAK,0.005183609
MVAL,0.520309632
MVAM,0.668398652
MVAN,0.016839866
MVAP,0.008534796
MVAQ,0.006755575
MVAR,0.002848188
MVAS,1.031123921
MVAT,0.343959984
MVAV,0.2459643
MVAW,0.006684959
MVAY,0.004144928
MVCA,3.276615753
MVCC,1.961512059
MVCD,0.094618895
MVCE,0.006803487
MVCF,0.016674271
MVCG,2.072390747
MVCH,0.007425903
MVCI,0.711718037
MVCK,0.018637667
MVCL,0.605428911
MVCM,1.105530767
MVCN,0.040840232
MVCP,0.017792703
MVCQ,0.004960784
MVCR,0.009438631
MVCS,1.807964743
MVCT,0.789456279
MVCV,0.793660813
MVCW,0.015097811
MVCY,0.011627778
MVDA,0.005720905
MVDC,0.016511044
MVDD,0.02775258
MVDE,0.002740833
MVDF,0
MVDG,0.000925957
MVDH,0
MVDI,0.001575192
MVDK,0.001702381
MVDL,0.005454395
MVDM,0.001181394
MVDN,0.002561526
MVDP,0.003716384
MVDQ,0.001142014
MVDR,0.001943853
MVDS,0.003880826
MVDT,0.004717441
MVDV,0.000789866
MVDW,0.002979167
MVDY,0.002303221
MVEA,0.00229039
MVEC,0.008565104
MVED,0.011483699
MVEE,0
MVEF,0.005593537
MVEG,0.001391286
MVEH,0.00145789
MVEI,0
MVEK,0.002342593
MVEL,0.002055625
MVEM,0
MVEN,0
MVEP,0.000711905
MVEQ,0.001641218
MVER,0.00077644
MVES,0.00304537
MVET,0.001514273
MVEV,0.001171296
MVEW,0
MVEY,0.002158136
MVFA,1.839923303
MVFC,0.710011125
MVFD,0
MVFE,0.005382301
MVFF,0.011269874
MVFG,2.928024321
MVFH,0.004777052
MVFI,0.063017586
MVFK,0.005422512
MVFL,0.015256592
MVFM,0.020012434
MVFN,0.034915074
MVFP,0.093107721
MVFQ,0.005615024
MVFR,0.004142317
MVFS,0.278980252
MVFT,1.523466876
MVFV,1.272224124
MVFW,0.0062952
MVFY,0.004080645
MVGA,1.071580329
MVGC,1.308526889
MVGD,0.021083333
MVGE,0.008243108
MVGF,0.541571081
MVGG,0.195344482
MVGH,0.100368545
MVGI,0.7601713
MVGK,0.00310576
MVGL,0.755144055
MVGM,1.147374368
MVGN,0.355505581
MVGP,0.008360979
MVGQ,0.148461806
MVGR,0.005623476
MVGS,0.73140799
MVGT,0.833396934
MVGV,1.288443898
MVGW,0.21558994
MVGY,0.351341724
MVHA,0.023297083
MVHC,0.009290961
MVHD,0.014318501
MVHE,0
MVHF,0.008565104
MVHG,0.016866667
MVHH,0.005374183
MVHI,0
MVHK,0.004152778
MVHL,0.003199416
MVHM,0.003972222
MVHN,0.006684959
MVHP,0.002183931
MVHQ,0.003383745
MVHR,0.001100736
MVHS,0.025541816
MVHT,0.009946573
MVHV,0.003282435
MVHW,0
MVHY,0.00334248
MVIA,0.00762932
MVIC,0.010408228
MVID,0.026360706
MVIE,0.00116963
MVIF,0.001042142
MVIG,0.098038668
MVIH,0.002164955
MVII,0.002149673
MVIK,0.002210349
MVIL,0.002616067
MVIM,0.002979167
MVIN,0.003330874
MVIP,0.002273825
MVIQ,0.00155288
MVIR,0.001710645
MVIS,0.003083438
MVIT,0.00437367
MVIV,0.00222832
MVIW,0.002393741
MVIY,0.001983237
MVKA,0.037774306
MVKC,0.002687092
MVKD,0.021422329
MVKE,0
MVKF,0
MVKG,0.003703829
MVKH,0.005044479
MVKI,0.002362787
MVKK,0.012601533
MVKL,0.004203732
MVKM,0.008476804
MVKN,0.004606443
MVKP,0.002514526
MVKQ,0.002141276
MVKR,0.001438758
MVKS,0.004542818
MVKT,0.00464548
MVKV,0.003771789
MVKW,0
MVKY,0
MVLA,2.124895161
MVLC,1.741176676
MVLD,0.022840278
MVLE,0.003849485
MVLF,0.016988636
MVLG,2.967072311
MVLH,0.013704167
MVLI,0.023697254
MVLK,0.001551415
MVLL,0.015052973
MVLM,0.028928295
MVLN,0.017358611
MVLP,0.126849624
MVLQ,0.003060484
MVLR,0.004106687
MVLS,0.234824327
MVLT,2.238638193
MVLV,0.491844851
MVLW,0.007860899
MVLY,0.004928193
MVMA,2.386397632
MVMC,0.735316083
MVMD,0.024916667
MVME,0.006852083
MVMF,0.007244493
MVMG,1.893491207
MVMH,0.004606443
MVMI,0.35570374
MVMK,0.00222832
MVML,0.014343824
MVMM,0.200994446
MVMN,0.00602381
MVMP,0.02334917
MVMQ,0.00189023
MVMR,0.002955076
MVMS,0.869279775
MVMT,0.761465394
MVMV,0.146668561
MVMW,0.002436296
MVMY,0.00450795
MVNA,0.961614412
MVNC,0.04015873
MVND,0.053525945
MVNE,0.005256393
MVNF,0.004030637
MVNG,0.720528354
MVNH,0.003754566
MVNI,0.00759
MVNK,0.000913611
MVNL,0.006076527
MVNM,0.005107143
MVNN,0.002643891
MVNP,0.002947133
MVNQ,0.003123457
MVNR,0.002707739
MVNS,0.077551996
MVNT,0.026565997
MVNV,0.007357942
MVNW,0.004598714
MVNY,0.002240463
MVPA,0.012614714
MVPC,0.016228619
MVPD,0.028629299
MVPE,0.001505952
MVPF,0.007944444
MVPG,0.006300766
MVPH,0
MVPI,0.003369877
MVPK,0
MVPL,0.002541731
MVPM,0.001522685
MVPN,0.001298973
MVPP,0.002265152
MVPQ,0.003062384
MVPR,0.001856095
MVPS,0.005115086
MVPT,0.004938438
MVPV,0.003383745
MVPW,0
MVPY,0.002284028
MVQA,0.019122093
MVQC,0.013051587
MVQD,0.033064638
MVQE,0
MVQF,0
MVQG,0
MVQH,0
MVQI,0.005710069
MVQK,0
MVQL,0.00360636
MVQM,0
MVQN,0
MVQP,0.002561526
MVQQ,0
MVQR,0
MVQS,0.0143
MVQT,0.008061275
MVQV,0.003703829
MVQW,0
MVQY,0.00464548
MVRA,0.211855231
MVRC,0.014309572
MVRD,0.019703265
MVRE,0
MVRF,0.006423828
MVRG,0.010589583
MVRH,0.004611979
MVRI,0.006430108
MVRK,0.000989471
MVRL,0.002790441
MVRM,0.005481667
MVRN,0.005974569
MVRP,0.002788233
MVRQ,0.000744792
MVRR,0.000919743
MVRS,0.004454225
MVRT,0.015192402
MVRV,0.007328431
MVRW,0.008565104
MVRY,0.000752976
MVSA,1.216951284
MVSC,0.309422415
MVSD,0.013939966
MVSE,0.001361905
MVSF,0.007744898
MVSG,0.065689394
MVSH,0.000820609
MVSI,0.022312981
MVSK,0.002514526
MVSL,0.032300574
MVSM,0.054157989
MVSN,0.011788531
MVSP,0.003855074
MVSQ,0.004198213
MVSR,0.003352291
MVSS,0.235228137
MVST,0.040075838
MVSV,0.021332407
MVSW,0.00122541
MVSY,0.003453513
MVTA,0.060907408
MVTC,0.036367044
MVTD,0.053464963
MVTE,0.002425516
MVTF,0.001809131
MVTG,0.006638697
MVTH,0.00123461
MVTI,0.012748062
MVTK,0.00166616
MVTL,0.00303617
MVTM,0.007174956
MVTN,0.005359171
MVTP,0.001084405
MVTQ,0.002025246
MVTR,0.005031767
MVTS,0.014607874
MVTT,0.006652508
MVTV,0.002309691
MVTW,0.002577586
MVTY,0
MVVA,0.022180154
MVVC,0.022421486
MVVD,0
MVVE,0.000640382
MVVF,0.002293584
MVVG,0.251172995
MVVH,0.001973851
MVVI,0.015401873
MVVK,0.001643678
MVVL,0.005412777
MVVM,0.003996355
MVVN,0.004675962
MVVP,0.003794416
MVVQ,0.000585648
MVVR,0.001510479
MVVS,0.006409101
MVVT,0.042719376
MVVV,0.02954087
MVVW,0.003965836
MVVY,0.004929556
MVWA,0.018790583
MVWC,0.01577458
MVWD,0.026617437
MVWE,0.001557292
MVWF,0.006276718
MVWG,0.049194445
MVWH,0.002740833
MVWI,0.004030637
MVWK,0.002158136
MVWL,0.006753593
MVWM,0.003404762
MVWN,0.005204114
MVWP,0.000603708
MVWQ,0.002673984
MVWR,0.001967105
MVWS,0.006837838
MVWT,0.043523963
MVWV,0.134396075
MVWW,0
MVWY,0.016918724
MVYA,0.496606438
MVYC,0.084994484
MVYD,0.0178572
MVYE,0.005873214
MVYF,0.004568056
MVYG,1.69992575
MVYH,0.004238402
MVYI,0.011580986
MVYK,0
MVYL,0.007925301
MVYM,0.011685724
MVYN,0.00602381
MVYP,0.10373408
MVYQ,0.004140232
MVYR,0.002022755
MVYS,0.054952352
MVYT,0.645328487
MVYV,0.201664986
MVYW,0.004438597
MVYY,0.002979167
MWAA,4.492225858
MWAC,1.734999223
MWAD,0.030593206
MWAE,0.005582145
MWAF,0.021301814
MWAG,2.412747089
MWAH,0.004113821
MWAI,0.364777577
MWAK,0.003734105
MWAL,0.946853004
MWAM,0.848460159
MWAN,0.023300149
MWAP,0.009706155
MWAQ,0.005758053
MWAR,0.00240808
MWAS,1.119127661
MWAT,0.147583334
MWAV,0.150436718
MWAW,0.009966667
MWAY,0.01110211
MWCA,5.806654804
MWCC,2.600067722
MWCD,0.099736008
MWCE,0.01133678
MWCF,0.034042198
MWCG,4.501333194
MWCH,0.01001
MWCI,1.157752574
MWCK,0.036275735
MWCL,1.07853572
MWCM,1.633255564
MWCN,0.063352596
MWCP,0.025441228
MWCQ,0.012948819
MWCR,0.012781088
MWCS,1.918307328
MWCT,0.44246119
MWCV,0.622724115
MWCW,0.018705984
MWCY,0.011859375
MWDA,0.002624601
MWDC,0.010151235
MWDD,0.035906103
MWDE,0.006657895
MWDF,0
MWDG,0.003451931
MWDH,0.003312185
MWDI,0.010049722
MWDK,0.003972222
MWDL,0.007944444
MWDM,0
MWDN,0
MWDP,0.001737454
MWDQ,0.001827222
MWDR,0.002039311
MWDS,0.003735956
MWDT,0.001971823
MWDV,0.001950771
MWDW,0
MWDY,0.003771789
MWEA,0.001845679
MWEC,0
MWED,0.016390377
MWEE,0
MWEF,0.002979167
MWEG,0.001602827
MWEH,0.002561526
MWEI,0
MWEK,0
MWEL,0.003211914
MWEM,0.00291578
MWEN,0
MWEP,0.001038194
MWEQ,0
MWER,0.002652419
MWES,0.003150383
MWET,0.001774002
MWEV,0.001123292
MWEW,0.003513889
MWEY,0.002491667
MWFA,1.829508782
MWFC,0.49910044
MWFD,0.07475
MWFE,0.004273014
MWFF,0.009048143
MWFG,3.549701039
MWFH,0.009254762
MWFI,0.102577076
MWFK,0.006482917
MWFL,0.021962161
MWFM,0.018160466
MWFN,0.050420991
MWFP,0.037430867
MWFQ,0.005435891
MWFR,0.003346702
MWFS,0.158221289
MWFT,1.209378147
MWFV,1.405657927
MWFW,0.005823816
MWFY,0.004470268
MWGA,1.062097659
MWGC,2.847140077
MWGD,0.082225
MWGE,0.017069247
MWGF,2.44291668
MWGG,0.258976379
MWGH,0.589061643
MWGI,2.038124602
MWGK,0.027659786
MWGL,2.601956732
MWGM,2.92314496
MWGN,1.562572925
MWGP,0.020198305
MWGQ,0.434428499
MWGR,0.008379056
MWGS,0.932498849
MWGT,0.678925624
MWGV,2.350801884
MWGW,0.989373989
MWGY,0.151404113
MWHA,0.003568793
MWHC,0.016780612
MWHD,0.018322859
MWHE,0.006895178
MWHF,0.002284028
MWHG,0.004746032
MWHH,0.003559524
MWHI,0.009386416
MWHK,0.002015319
MWHL,0.003596894
MWHM,0.006090741
MWHN,0.003469409
MWHP,0.000643388
MWHQ,0
MWHR,0.001602827
MWHS,0.015226852
MWHT,0.004932091
MWHV,0.000941867
MWHW,0.002303221
MWHY,0
MWIA,0.00442963
MWIC,0.010314964
MWID,0.030427307
MWIE,0.001398384
MWIF,0.003286371
